leasecarId,make,model,duration,mileage,pricePerMonth
377198,Opel,Frontera,36,35000,753.0
377198,Opel,Frontera,48,35000,703.0
377198,Opel,Frontera,60,35000,678.0
377198,Opel,Frontera,72,35000,653.0
377198,Opel,Frontera,24,40000,845.0
377198,Opel,Frontera,36,40000,795.0
377198,Opel,Frontera,48,40000,745.0
377198,Opel,Frontera,60,40000,720.0
377198,Opel,Frontera,72,40000,695.0
377193,Fiat,Grande Panda,24,5000,659.0
377193,Fiat,Grande Panda,36,5000,539.0
377193,Fiat,Grande Panda,48,5000,479.0
377193,Fiat,Grande Panda,60,5000,449.0
377193,Fiat,Grande Panda,72,5000,419.0
377193,Fiat,Grande Panda,24,7500,671.0
377193,Fiat,Grande Panda,36,7500,551.0
377193,Fiat,Grande Panda,48,7500,491.0
377193,Fiat,Grande Panda,60,7500,461.0
377193,Fiat,Grande Panda,72,7500,431.0
377193,Fiat,Grande Panda,24,10000,684.0
377193,Fiat,Grande Panda,36,10000,564.0
377193,Fiat,Grande Panda,48,10000,504.0
377193,Fiat,Grande Panda,60,10000,474.0
377193,Fiat,Grande Panda,72,10000,444.0
377193,Fiat,Grande Panda,24,12500,704.0
377193,Fiat,Grande Panda,36,12500,584.0
377193,Fiat,Grande Panda,48,12500,524.0
377193,Fiat,Grande Panda,60,12500,494.0
377193,Fiat,Grande Panda,72,12500,464.0
377193,Fiat,Grande Panda,24,15000,724.0
377193,Fiat,Grande Panda,36,15000,604.0
377193,Fiat,Grande Panda,48,15000,544.0
377193,Fiat,Grande Panda,60,15000,514.0
377193,Fiat,Grande Panda,72,15000,484.0
377193,Fiat,Grande Panda,24,17500,744.0
377193,Fiat,Grande Panda,36,17500,624.0
377193,Fiat,Grande Panda,48,17500,564.0
377193,Fiat,Grande Panda,60,17500,534.0
377193,Fiat,Grande Panda,72,17500,504.0
377193,Fiat,Grande Panda,24,20000,764.0
377193,Fiat,Grande Panda,36,20000,644.0
377193,Fiat,Grande Panda,48,20000,584.0
377193,Fiat,Grande Panda,60,20000,554.0
377193,Fiat,Grande Panda,72,20000,524.0
377193,Fiat,Grande Panda,24,25000,809.0
377193,Fiat,Grande Panda,36,25000,689.0
377193,Fiat,Grande Panda,48,25000,629.0
377193,Fiat,Grande Panda,60,25000,599.0
377193,Fiat,Grande Panda,72,25000,569.0
377193,Fiat,Grande Panda,24,30000,854.0
377193,Fiat,Grande Panda,36,30000,734.0
377193,Fiat,Grande Panda,48,30000,674.0
377193,Fiat,Grande Panda,60,30000,644.0
377193,Fiat,Grande Panda,72,30000,614.0
377194,Jeep,Avenger,24,5000,559.0
377194,Jeep,Avenger,36,5000,519.0
377194,Jeep,Avenger,48,5000,479.0
377194,Jeep,Avenger,60,5000,459.0
377194,Jeep,Avenger,72,5000,439.0
377194,Jeep,Avenger,24,7500,574.0
377194,Jeep,Avenger,36,7500,534.0
377194,Jeep,Avenger,48,7500,494.0
377194,Jeep,Avenger,60,7500,474.0
377194,Jeep,Avenger,72,7500,454.0
377194,Jeep,Avenger,24,10000,589.0
377194,Jeep,Avenger,36,10000,549.0
377194,Jeep,Avenger,48,10000,509.0
377194,Jeep,Avenger,60,10000,489.0
377194,Jeep,Avenger,72,10000,469.0
377194,Jeep,Avenger,24,12500,614.0
377194,Jeep,Avenger,36,12500,574.0
377194,Jeep,Avenger,48,12500,534.0
377194,Jeep,Avenger,60,12500,514.0
377194,Jeep,Avenger,72,12500,494.0
377194,Jeep,Avenger,24,15000,639.0
377194,Jeep,Avenger,36,15000,599.0
377194,Jeep,Avenger,48,15000,559.0
377194,Jeep,Avenger,60,15000,539.0
377194,Jeep,Avenger,72,15000,519.0
377194,Jeep,Avenger,24,17500,664.0
377194,Jeep,Avenger,36,17500,624.0
377194,Jeep,Avenger,48,17500,584.0
377194,Jeep,Avenger,60,17500,564.0
377194,Jeep,Avenger,72,17500,544.0
377194,Jeep,Avenger,24,20000,689.0
377194,Jeep,Avenger,36,20000,649.0
377194,Jeep,Avenger,48,20000,609.0
377194,Jeep,Avenger,60,20000,589.0
377194,Jeep,Avenger,72,20000,569.0
377194,Jeep,Avenger,24,25000,739.0
377194,Jeep,Avenger,36,25000,699.0
377194,Jeep,Avenger,48,25000,659.0
377194,Jeep,Avenger,60,25000,639.0
377194,Jeep,Avenger,72,25000,619.0
377194,Jeep,Avenger,24,30000,789.0
377194,Jeep,Avenger,36,30000,749.0
377194,Jeep,Avenger,48,30000,709.0
377194,Jeep,Avenger,60,30000,689.0
377194,Jeep,Avenger,72,30000,669.0
377194,Jeep,Avenger,24,35000,839.0
377194,Jeep,Avenger,36,35000,799.0
377194,Jeep,Avenger,48,35000,759.0
377194,Jeep,Avenger,60,35000,739.0
377194,Jeep,Avenger,72,35000,719.0
377194,Jeep,Avenger,24,40000,889.0
377194,Jeep,Avenger,36,40000,849.0
377194,Jeep,Avenger,48,40000,809.0
377194,Jeep,Avenger,60,40000,789.0
377194,Jeep,Avenger,72,40000,769.0
377188,Alfa Romeo,Junior,24,5000,609.0
377188,Alfa Romeo,Junior,36,5000,559.0
377188,Alfa Romeo,Junior,48,5000,509.0
377188,Alfa Romeo,Junior,60,5000,484.0
377188,Alfa Romeo,Junior,72,5000,459.0
377188,Alfa Romeo,Junior,24,7500,624.0
377188,Alfa Romeo,Junior,36,7500,574.0
377188,Alfa Romeo,Junior,48,7500,524.0
377188,Alfa Romeo,Junior,60,7500,499.0
377188,Alfa Romeo,Junior,72,7500,474.0
377188,Alfa Romeo,Junior,24,10000,639.0
377188,Alfa Romeo,Junior,36,10000,589.0
377188,Alfa Romeo,Junior,48,10000,539.0
377188,Alfa Romeo,Junior,60,10000,514.0
377188,Alfa Romeo,Junior,72,10000,489.0
377188,Alfa Romeo,Junior,24,12500,664.0
377188,Alfa Romeo,Junior,36,12500,614.0
377188,Alfa Romeo,Junior,48,12500,564.0
377188,Alfa Romeo,Junior,60,12500,539.0
377188,Alfa Romeo,Junior,72,12500,514.0
377188,Alfa Romeo,Junior,24,15000,689.0
377188,Alfa Romeo,Junior,36,15000,639.0
377188,Alfa Romeo,Junior,48,15000,589.0
377188,Alfa Romeo,Junior,60,15000,564.0
377188,Alfa Romeo,Junior,72,15000,539.0
377188,Alfa Romeo,Junior,24,17500,714.0
377188,Alfa Romeo,Junior,36,17500,664.0
377188,Alfa Romeo,Junior,48,17500,614.0
377188,Alfa Romeo,Junior,60,17500,589.0
377188,Alfa Romeo,Junior,72,17500,564.0
377188,Alfa Romeo,Junior,24,20000,739.0
377188,Alfa Romeo,Junior,36,20000,689.0
377188,Alfa Romeo,Junior,48,20000,639.0
377188,Alfa Romeo,Junior,60,20000,614.0
377188,Alfa Romeo,Junior,72,20000,589.0
377188,Alfa Romeo,Junior,24,25000,789.0
377188,Alfa Romeo,Junior,36,25000,739.0
377188,Alfa Romeo,Junior,48,25000,689.0
377188,Alfa Romeo,Junior,60,25000,664.0
377188,Alfa Romeo,Junior,72,25000,639.0
377188,Alfa Romeo,Junior,24,30000,839.0
377188,Alfa Romeo,Junior,36,30000,789.0
377188,Alfa Romeo,Junior,48,30000,739.0
377188,Alfa Romeo,Junior,60,30000,714.0
377188,Alfa Romeo,Junior,72,30000,689.0
377188,Alfa Romeo,Junior,24,35000,889.0
377188,Alfa Romeo,Junior,36,35000,839.0
377188,Alfa Romeo,Junior,48,35000,789.0
377188,Alfa Romeo,Junior,60,35000,764.0
377188,Alfa Romeo,Junior,72,35000,739.0
377188,Alfa Romeo,Junior,24,40000,939.0
377188,Alfa Romeo,Junior,36,40000,889.0
377188,Alfa Romeo,Junior,48,40000,839.0
377188,Alfa Romeo,Junior,60,40000,814.0
377188,Alfa Romeo,Junior,72,40000,789.0
377206,Peugeot,e-208,24,5000,869.0
377206,Peugeot,e-208,36,5000,669.0
377206,Peugeot,e-208,48,5000,569.0
377206,Peugeot,e-208,60,5000,519.0
377206,Peugeot,e-208,72,5000,469.0
377206,Peugeot,e-208,24,7500,881.0
377206,Peugeot,e-208,36,7500,681.0
377206,Peugeot,e-208,48,7500,581.0
377206,Peugeot,e-208,60,7500,531.0
377206,Peugeot,e-208,72,7500,481.0
377206,Peugeot,e-208,24,10000,894.0
377206,Peugeot,e-208,36,10000,694.0
377206,Peugeot,e-208,48,10000,594.0
377206,Peugeot,e-208,60,10000,544.0
377206,Peugeot,e-208,72,10000,494.0
377206,Peugeot,e-208,24,12500,909.0
377206,Peugeot,e-208,36,12500,709.0
377206,Peugeot,e-208,48,12500,609.0
377206,Peugeot,e-208,60,12500,559.0
377206,Peugeot,e-208,72,12500,509.0
377206,Peugeot,e-208,24,15000,924.0
377206,Peugeot,e-208,36,15000,724.0
377206,Peugeot,e-208,48,15000,624.0
377206,Peugeot,e-208,60,15000,574.0
377206,Peugeot,e-208,72,15000,524.0
377206,Peugeot,e-208,24,17500,939.0
377206,Peugeot,e-208,36,17500,739.0
377206,Peugeot,e-208,48,17500,639.0
377206,Peugeot,e-208,60,17500,589.0
377206,Peugeot,e-208,72,17500,539.0
377206,Peugeot,e-208,24,20000,954.0
377206,Peugeot,e-208,36,20000,754.0
377206,Peugeot,e-208,48,20000,654.0
377206,Peugeot,e-208,60,20000,604.0
377206,Peugeot,e-208,72,20000,554.0
377206,Peugeot,e-208,24,25000,984.0
377206,Peugeot,e-208,36,25000,784.0
377206,Peugeot,e-208,48,25000,684.0
377206,Peugeot,e-208,60,25000,634.0
377206,Peugeot,e-208,72,25000,584.0
377206,Peugeot,e-208,24,30000,1014.0
377206,Peugeot,e-208,36,30000,814.0
377206,Peugeot,e-208,48,30000,714.0
377206,Peugeot,e-208,60,30000,664.0
377206,Peugeot,e-208,72,30000,614.0
377206,Peugeot,e-208,24,35000,1044.0
377206,Peugeot,e-208,36,35000,844.0
377206,Peugeot,e-208,48,35000,744.0
377206,Peugeot,e-208,60,35000,694.0
377206,Peugeot,e-208,72,35000,644.0
377206,Peugeot,e-208,24,40000,1074.0
377206,Peugeot,e-208,36,40000,874.0
377206,Peugeot,e-208,48,40000,774.0
377206,Peugeot,e-208,60,40000,724.0
377206,Peugeot,e-208,72,40000,674.0
377207,Peugeot,3008,24,5000,679.0
377207,Peugeot,3008,36,5000,629.0
377207,Peugeot,3008,48,5000,579.0
377207,Peugeot,3008,60,5000,554.0
377207,Peugeot,3008,72,5000,529.0
377207,Peugeot,3008,24,7500,696.0
377207,Peugeot,3008,36,7500,646.0
377207,Peugeot,3008,48,7500,596.0
377207,Peugeot,3008,60,7500,571.0
377207,Peugeot,3008,72,7500,546.0
377207,Peugeot,3008,24,10000,714.0
377207,Peugeot,3008,36,10000,664.0
377207,Peugeot,3008,48,10000,614.0
377207,Peugeot,3008,60,10000,589.0
377207,Peugeot,3008,72,10000,564.0
377207,Peugeot,3008,24,12500,739.0
377207,Peugeot,3008,36,12500,689.0
377207,Peugeot,3008,48,12500,639.0
377207,Peugeot,3008,60,12500,614.0
377207,Peugeot,3008,72,12500,589.0
377207,Peugeot,3008,24,15000,764.0
377207,Peugeot,3008,36,15000,714.0
377207,Peugeot,3008,48,15000,664.0
377207,Peugeot,3008,60,15000,639.0
377207,Peugeot,3008,72,15000,614.0
377207,Peugeot,3008,24,17500,789.0
377207,Peugeot,3008,36,17500,739.0
377207,Peugeot,3008,48,17500,689.0
377207,Peugeot,3008,60,17500,664.0
377207,Peugeot,3008,72,17500,639.0
377207,Peugeot,3008,24,20000,814.0
377207,Peugeot,3008,36,20000,764.0
377207,Peugeot,3008,48,20000,714.0
377207,Peugeot,3008,60,20000,689.0
377207,Peugeot,3008,72,20000,664.0
377207,Peugeot,3008,24,25000,864.0
377207,Peugeot,3008,36,25000,814.0
377207,Peugeot,3008,48,25000,764.0
377207,Peugeot,3008,60,25000,739.0
377207,Peugeot,3008,72,25000,714.0
377207,Peugeot,3008,24,30000,914.0
377207,Peugeot,3008,36,30000,864.0
377207,Peugeot,3008,48,30000,814.0
377207,Peugeot,3008,60,30000,789.0
377207,Peugeot,3008,72,30000,764.0
377207,Peugeot,3008,24,35000,964.0
377207,Peugeot,3008,36,35000,914.0
377207,Peugeot,3008,48,35000,864.0
377207,Peugeot,3008,60,35000,839.0
377207,Peugeot,3008,72,35000,814.0
377207,Peugeot,3008,24,40000,1014.0
377207,Peugeot,3008,36,40000,964.0
377207,Peugeot,3008,48,40000,914.0
377207,Peugeot,3008,60,40000,889.0
377207,Peugeot,3008,72,40000,864.0
J055LK,Citroen,C1,12,5000,359.0
J055LK,Citroen,C1,24,5000,259.0
J055LK,Citroen,C1,36,5000,229.0
J055LK,Citroen,C1,12,7500,369.0
J055LK,Citroen,C1,24,7500,269.0
J055LK,Citroen,C1,36,7500,239.0
J055LK,Citroen,C1,12,10000,379.0
J055LK,Citroen,C1,24,10000,279.0
J055LK,Citroen,C1,36,10000,249.0
J055LK,Citroen,C1,12,15000,409.0
J055LK,Citroen,C1,24,15000,309.0
J055LK,Citroen,C1,36,15000,279.0
J055LK,Citroen,C1,12,20000,439.0
J055LK,Citroen,C1,24,20000,339.0
J055LK,Citroen,C1,36,20000,309.0
J055LK,Citroen,C1,12,25000,469.0
J055LK,Citroen,C1,24,25000,369.0
J055LK,Citroen,C1,36,25000,339.0
J055LK,Citroen,C1,12,30000,499.0
J055LK,Citroen,C1,24,30000,399.0
J055LK,Citroen,C1,36,30000,369.0
N987XG,Kia,Picanto,12,5000,469.0
N987XG,Kia,Picanto,24,5000,329.0
N987XG,Kia,Picanto,36,5000,289.0
N987XG,Kia,Picanto,48,5000,269.0
N987XG,Kia,Picanto,60,5000,239.0
N987XG,Kia,Picanto,12,7500,479.0
N987XG,Kia,Picanto,24,7500,339.0
N987XG,Kia,Picanto,36,7500,299.0
N987XG,Kia,Picanto,48,7500,279.0
N987XG,Kia,Picanto,60,7500,249.0
N987XG,Kia,Picanto,12,10000,489.0
N987XG,Kia,Picanto,24,10000,349.0
N987XG,Kia,Picanto,36,10000,309.0
N987XG,Kia,Picanto,48,10000,289.0
N987XG,Kia,Picanto,60,10000,259.0
N987XG,Kia,Picanto,12,15000,514.0
N987XG,Kia,Picanto,24,15000,374.0
N987XG,Kia,Picanto,36,15000,334.0
N987XG,Kia,Picanto,48,15000,314.0
N987XG,Kia,Picanto,60,15000,284.0
N987XG,Kia,Picanto,12,20000,539.0
N987XG,Kia,Picanto,24,20000,399.0
N987XG,Kia,Picanto,36,20000,359.0
N987XG,Kia,Picanto,48,20000,339.0
N987XG,Kia,Picanto,60,20000,309.0
N987XG,Kia,Picanto,12,25000,564.0
N987XG,Kia,Picanto,24,25000,424.0
N987XG,Kia,Picanto,36,25000,384.0
N987XG,Kia,Picanto,48,25000,364.0
N987XG,Kia,Picanto,60,25000,334.0
N987XG,Kia,Picanto,12,30000,589.0
N987XG,Kia,Picanto,24,30000,449.0
N987XG,Kia,Picanto,36,30000,409.0
N987XG,Kia,Picanto,48,30000,389.0
N987XG,Kia,Picanto,60,30000,359.0
L593GH,Toyota,Aygo,12,5000,399.0
L593GH,Toyota,Aygo,24,5000,329.0
L593GH,Toyota,Aygo,36,5000,269.0
L593GH,Toyota,Aygo,48,5000,249.0
L593GH,Toyota,Aygo,12,7500,409.0
L593GH,Toyota,Aygo,24,7500,339.0
L593GH,Toyota,Aygo,36,7500,279.0
L593GH,Toyota,Aygo,48,7500,259.0
L593GH,Toyota,Aygo,12,10000,419.0
L593GH,Toyota,Aygo,24,10000,349.0
L593GH,Toyota,Aygo,36,10000,289.0
L593GH,Toyota,Aygo,48,10000,269.0
L593GH,Toyota,Aygo,12,15000,449.0
L593GH,Toyota,Aygo,24,15000,379.0
L593GH,Toyota,Aygo,36,15000,319.0
L593GH,Toyota,Aygo,48,15000,299.0
L593GH,Toyota,Aygo,12,20000,479.0
L593GH,Toyota,Aygo,24,20000,409.0
L593GH,Toyota,Aygo,36,20000,349.0
L593GH,Toyota,Aygo,48,20000,329.0
L593GH,Toyota,Aygo,12,25000,509.0
L593GH,Toyota,Aygo,24,25000,439.0
L593GH,Toyota,Aygo,36,25000,379.0
L593GH,Toyota,Aygo,48,25000,359.0
L593GH,Toyota,Aygo,12,30000,539.0
L593GH,Toyota,Aygo,24,30000,469.0
L593GH,Toyota,Aygo,36,30000,409.0
L593GH,Toyota,Aygo,48,30000,389.0
376664,Hyundai,i10,24,5000,458.0
376664,Hyundai,i10,36,5000,358.0
376664,Hyundai,i10,48,5000,308.0
376664,Hyundai,i10,60,5000,283.0
376664,Hyundai,i10,72,5000,258.0
376664,Hyundai,i10,24,7500,473.0
376664,Hyundai,i10,36,7500,373.0
376664,Hyundai,i10,48,7500,323.0
376664,Hyundai,i10,60,7500,298.0
376664,Hyundai,i10,72,7500,273.0
376664,Hyundai,i10,24,10000,488.0
376664,Hyundai,i10,36,10000,388.0
376664,Hyundai,i10,48,10000,338.0
376664,Hyundai,i10,60,10000,313.0
376664,Hyundai,i10,72,10000,288.0
376664,Hyundai,i10,24,15000,518.0
376664,Hyundai,i10,36,15000,418.0
376664,Hyundai,i10,48,15000,368.0
376664,Hyundai,i10,60,15000,343.0
376664,Hyundai,i10,72,15000,318.0
376664,Hyundai,i10,24,20000,548.0
376664,Hyundai,i10,36,20000,448.0
376664,Hyundai,i10,48,20000,398.0
376664,Hyundai,i10,60,20000,373.0
376664,Hyundai,i10,72,20000,348.0
376664,Hyundai,i10,24,25000,578.0
376664,Hyundai,i10,36,25000,478.0
376664,Hyundai,i10,48,25000,428.0
376664,Hyundai,i10,60,25000,403.0
376664,Hyundai,i10,72,25000,378.0
376664,Hyundai,i10,24,30000,608.0
376664,Hyundai,i10,36,30000,508.0
376664,Hyundai,i10,48,30000,458.0
376664,Hyundai,i10,60,30000,433.0
376664,Hyundai,i10,72,30000,408.0
375953,Kia,Picanto,24,5000,419.0
375953,Kia,Picanto,36,5000,339.0
375953,Kia,Picanto,48,5000,299.0
375953,Kia,Picanto,60,5000,279.0
375953,Kia,Picanto,72,5000,259.0
375953,Kia,Picanto,24,7500,431.0
375953,Kia,Picanto,36,7500,351.0
375953,Kia,Picanto,48,7500,311.0
375953,Kia,Picanto,60,7500,291.0
375953,Kia,Picanto,72,7500,271.0
375953,Kia,Picanto,24,10000,444.0
375953,Kia,Picanto,36,10000,364.0
375953,Kia,Picanto,48,10000,324.0
375953,Kia,Picanto,60,10000,304.0
375953,Kia,Picanto,72,10000,284.0
375953,Kia,Picanto,24,15000,474.0
375953,Kia,Picanto,36,15000,394.0
375953,Kia,Picanto,48,15000,354.0
375953,Kia,Picanto,60,15000,334.0
375953,Kia,Picanto,72,15000,314.0
375953,Kia,Picanto,24,20000,504.0
375953,Kia,Picanto,36,20000,424.0
375953,Kia,Picanto,48,20000,384.0
375953,Kia,Picanto,60,20000,364.0
375953,Kia,Picanto,72,20000,344.0
375953,Kia,Picanto,24,25000,534.0
375953,Kia,Picanto,36,25000,454.0
375953,Kia,Picanto,48,25000,414.0
375953,Kia,Picanto,60,25000,394.0
375953,Kia,Picanto,72,25000,374.0
375953,Kia,Picanto,24,30000,564.0
375953,Kia,Picanto,36,30000,484.0
375953,Kia,Picanto,48,30000,444.0
375953,Kia,Picanto,60,30000,424.0
375953,Kia,Picanto,72,30000,404.0
N079FL,Hyundai,i10,12,5000,519.0
N079FL,Hyundai,i10,24,5000,359.0
N079FL,Hyundai,i10,36,5000,299.0
N079FL,Hyundai,i10,48,5000,269.0
N079FL,Hyundai,i10,12,7500,529.0
N079FL,Hyundai,i10,24,7500,369.0
N079FL,Hyundai,i10,36,7500,309.0
N079FL,Hyundai,i10,48,7500,279.0
N079FL,Hyundai,i10,12,10000,539.0
N079FL,Hyundai,i10,24,10000,379.0
N079FL,Hyundai,i10,36,10000,319.0
N079FL,Hyundai,i10,48,10000,289.0
N079FL,Hyundai,i10,12,15000,569.0
N079FL,Hyundai,i10,24,15000,409.0
N079FL,Hyundai,i10,36,15000,349.0
N079FL,Hyundai,i10,48,15000,319.0
N079FL,Hyundai,i10,12,20000,599.0
N079FL,Hyundai,i10,24,20000,439.0
N079FL,Hyundai,i10,36,20000,379.0
N079FL,Hyundai,i10,48,20000,349.0
N079FL,Hyundai,i10,12,25000,629.0
N079FL,Hyundai,i10,24,25000,469.0
N079FL,Hyundai,i10,36,25000,409.0
N079FL,Hyundai,i10,48,25000,379.0
N079FL,Hyundai,i10,12,30000,659.0
N079FL,Hyundai,i10,24,30000,499.0
N079FL,Hyundai,i10,36,30000,439.0
N079FL,Hyundai,i10,48,30000,409.0
K201KF,Renault,Twingo,12,5000,449.0
K201KF,Renault,Twingo,24,5000,339.0
K201KF,Renault,Twingo,36,5000,299.0
K201KF,Renault,Twingo,48,5000,279.0
K201KF,Renault,Twingo,12,7500,459.0
K201KF,Renault,Twingo,24,7500,349.0
K201KF,Renault,Twingo,36,7500,309.0
K201KF,Renault,Twingo,48,7500,289.0
K201KF,Renault,Twingo,12,10000,469.0
K201KF,Renault,Twingo,24,10000,359.0
K201KF,Renault,Twingo,36,10000,319.0
K201KF,Renault,Twingo,48,10000,299.0
K201KF,Renault,Twingo,12,15000,509.0
K201KF,Renault,Twingo,24,15000,399.0
K201KF,Renault,Twingo,36,15000,359.0
K201KF,Renault,Twingo,48,15000,339.0
K201KF,Renault,Twingo,12,20000,549.0
K201KF,Renault,Twingo,24,20000,439.0
K201KF,Renault,Twingo,36,20000,399.0
K201KF,Renault,Twingo,48,20000,379.0
K201KF,Renault,Twingo,12,25000,589.0
K201KF,Renault,Twingo,24,25000,479.0
K201KF,Renault,Twingo,36,25000,439.0
K201KF,Renault,Twingo,48,25000,419.0
K201KF,Renault,Twingo,12,30000,629.0
K201KF,Renault,Twingo,24,30000,519.0
K201KF,Renault,Twingo,36,30000,479.0
K201KF,Renault,Twingo,48,30000,459.0
J236TT,Peugeot,108,12,5000,399.0
J236TT,Peugeot,108,24,5000,329.0
J236TT,Peugeot,108,36,5000,289.0
J236TT,Peugeot,108,12,7500,409.0
J236TT,Peugeot,108,24,7500,339.0
J236TT,Peugeot,108,36,7500,299.0
J236TT,Peugeot,108,12,10000,419.0
J236TT,Peugeot,108,24,10000,349.0
J236TT,Peugeot,108,36,10000,309.0
J236TT,Peugeot,108,12,15000,439.0
J236TT,Peugeot,108,24,15000,369.0
J236TT,Peugeot,108,36,15000,329.0
J236TT,Peugeot,108,12,20000,459.0
J236TT,Peugeot,108,24,20000,389.0
J236TT,Peugeot,108,36,20000,349.0
J236TT,Peugeot,108,12,25000,479.0
J236TT,Peugeot,108,24,25000,409.0
J236TT,Peugeot,108,36,25000,369.0
J236TT,Peugeot,108,12,30000,499.0
J236TT,Peugeot,108,24,30000,429.0
J236TT,Peugeot,108,36,30000,389.0
J845NL,Peugeot,108 TOP!,12,5000,489.0
J845NL,Peugeot,108 TOP!,24,5000,329.0
J845NL,Peugeot,108 TOP!,36,5000,289.0
J845NL,Peugeot,108 TOP!,12,7500,499.0
J845NL,Peugeot,108 TOP!,24,7500,339.0
J845NL,Peugeot,108 TOP!,36,7500,299.0
J845NL,Peugeot,108 TOP!,12,10000,509.0
J845NL,Peugeot,108 TOP!,24,10000,349.0
J845NL,Peugeot,108 TOP!,36,10000,309.0
J845NL,Peugeot,108 TOP!,12,15000,549.0
J845NL,Peugeot,108 TOP!,24,15000,389.0
J845NL,Peugeot,108 TOP!,36,15000,349.0
J845NL,Peugeot,108 TOP!,12,20000,589.0
J845NL,Peugeot,108 TOP!,24,20000,429.0
J845NL,Peugeot,108 TOP!,36,20000,389.0
J845NL,Peugeot,108 TOP!,12,25000,629.0
J845NL,Peugeot,108 TOP!,24,25000,469.0
J845NL,Peugeot,108 TOP!,36,25000,429.0
J845NL,Peugeot,108 TOP!,12,30000,669.0
J845NL,Peugeot,108 TOP!,24,30000,509.0
J845NL,Peugeot,108 TOP!,36,30000,469.0
J251SV,Fiat,Panda,12,5000,519.0
J251SV,Fiat,Panda,24,5000,359.0
J251SV,Fiat,Panda,36,5000,299.0
J251SV,Fiat,Panda,12,7500,529.0
J251SV,Fiat,Panda,24,7500,369.0
J251SV,Fiat,Panda,36,7500,309.0
J251SV,Fiat,Panda,12,10000,539.0
J251SV,Fiat,Panda,24,10000,379.0
J251SV,Fiat,Panda,36,10000,319.0
J251SV,Fiat,Panda,12,15000,569.0
J251SV,Fiat,Panda,24,15000,409.0
J251SV,Fiat,Panda,36,15000,349.0
J251SV,Fiat,Panda,12,20000,599.0
J251SV,Fiat,Panda,24,20000,439.0
J251SV,Fiat,Panda,36,20000,379.0
J251SV,Fiat,Panda,12,25000,629.0
J251SV,Fiat,Panda,24,25000,469.0
J251SV,Fiat,Panda,36,25000,409.0
J251SV,Fiat,Panda,12,30000,659.0
J251SV,Fiat,Panda,24,30000,499.0
J251SV,Fiat,Panda,36,30000,439.0
361819,Suzuki,Swift,24,5000,504.0
361819,Suzuki,Swift,36,5000,424.0
361819,Suzuki,Swift,48,5000,364.0
361819,Suzuki,Swift,60,5000,334.0
361819,Suzuki,Swift,72,5000,304.0
361819,Suzuki,Swift,24,7500,518.0
361819,Suzuki,Swift,36,7500,438.0
361819,Suzuki,Swift,48,7500,378.0
361819,Suzuki,Swift,60,7500,348.0
361819,Suzuki,Swift,72,7500,318.0
361819,Suzuki,Swift,24,10000,532.0
361819,Suzuki,Swift,36,10000,452.0
361819,Suzuki,Swift,48,10000,392.0
361819,Suzuki,Swift,60,10000,362.0
361819,Suzuki,Swift,72,10000,332.0
361819,Suzuki,Swift,24,15000,564.0
361819,Suzuki,Swift,36,15000,484.0
361819,Suzuki,Swift,48,15000,424.0
361819,Suzuki,Swift,60,15000,394.0
361819,Suzuki,Swift,72,15000,364.0
361819,Suzuki,Swift,24,20000,596.0
361819,Suzuki,Swift,36,20000,516.0
361819,Suzuki,Swift,48,20000,456.0
361819,Suzuki,Swift,60,20000,426.0
361819,Suzuki,Swift,72,20000,396.0
361819,Suzuki,Swift,24,25000,628.0
361819,Suzuki,Swift,36,25000,548.0
361819,Suzuki,Swift,48,25000,488.0
361819,Suzuki,Swift,60,25000,458.0
361819,Suzuki,Swift,72,25000,428.0
361819,Suzuki,Swift,24,30000,660.0
361819,Suzuki,Swift,36,30000,580.0
361819,Suzuki,Swift,48,30000,520.0
361819,Suzuki,Swift,60,30000,490.0
361819,Suzuki,Swift,72,30000,460.0
HGH37B,Peugeot,208,12,5000,589.0
HGH37B,Peugeot,208,24,5000,459.0
HGH37B,Peugeot,208,36,5000,389.0
HGH37B,Peugeot,208,48,5000,349.0
HGH37B,Peugeot,208,60,5000,329.0
HGH37B,Peugeot,208,72,5000,309.0
HGH37B,Peugeot,208,12,7500,599.0
HGH37B,Peugeot,208,24,7500,469.0
HGH37B,Peugeot,208,36,7500,399.0
HGH37B,Peugeot,208,48,7500,359.0
HGH37B,Peugeot,208,60,7500,339.0
HGH37B,Peugeot,208,72,7500,319.0
HGH37B,Peugeot,208,12,10000,609.0
HGH37B,Peugeot,208,24,10000,479.0
HGH37B,Peugeot,208,36,10000,409.0
HGH37B,Peugeot,208,48,10000,369.0
HGH37B,Peugeot,208,60,10000,349.0
HGH37B,Peugeot,208,72,10000,329.0
HGH37B,Peugeot,208,12,15000,644.0
HGH37B,Peugeot,208,24,15000,514.0
HGH37B,Peugeot,208,36,15000,444.0
HGH37B,Peugeot,208,48,15000,404.0
HGH37B,Peugeot,208,60,15000,384.0
HGH37B,Peugeot,208,72,15000,364.0
HGH37B,Peugeot,208,12,20000,679.0
HGH37B,Peugeot,208,24,20000,549.0
HGH37B,Peugeot,208,36,20000,479.0
HGH37B,Peugeot,208,48,20000,439.0
HGH37B,Peugeot,208,60,20000,419.0
HGH37B,Peugeot,208,72,20000,399.0
HGH37B,Peugeot,208,12,25000,714.0
HGH37B,Peugeot,208,24,25000,584.0
HGH37B,Peugeot,208,36,25000,514.0
